"objectid","crtr_yr","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","flod_dngr_idx","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
5825,"2016","41500113  ",대포동,"41500",이천시,"41500",이천시,0.2139276982,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5826,"2016","41550109  ",낙원동,"41550",안성시,"41550",안성시,0.8520946652,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5827,"2016","41500114  ",고담동,"41500",이천시,"41500",이천시,0.2009714240,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5828,"2016","41550111  ",성남동,"41550",안성시,"41550",안성시,1.0051678181,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5829,"2016","41500115  ",장록동,"41500",이천시,"41500",이천시,0.3777026351,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5830,"2016","41500250  ",장호원읍,"41500",이천시,"41500",이천시,0.2462360858,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5831,"2016","41500253  ",부발읍,"41500",이천시,"41500",이천시,0.3391329019,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5832,"2016","41500310  ",신둔면,"41500",이천시,"41500",이천시,0.3060856573,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5833,"2016","41500320  ",백사면,"41500",이천시,"41500",이천시,0.3092755948,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5834,"2016","41500330  ",호법면,"41500",이천시,"41500",이천시,0.2029459935,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5835,"2016","41500340  ",마장면,"41500",이천시,"41500",이천시,0.2036209099,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5836,"2016","41500350  ",대월면,"41500",이천시,"41500",이천시,0.2942248249,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5837,"2016","41500360  ",모가면,"41500",이천시,"41500",이천시,0.2104431789,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5838,"2016","41500370  ",설성면,"41500",이천시,"41500",이천시,0.2445122576,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5839,"2016","41500380  ",율면,"41500",이천시,"41500",이천시,0.2288399259,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5840,"2016","41550118  ",석정동,"41550",안성시,"41550",안성시,0.4882912181,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5841,"2016","41550119  ",아양동,"41550",안성시,"41550",안성시,0.4395524652,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5842,"2016","41550121  ",계동,"41550",안성시,"41550",안성시,0.4102182298,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5843,"2016","41550123  ",사곡동,"41550",안성시,"41550",안성시,0.2454736288,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5844,"2016","41550128  ",신건지동,"41550",안성시,"41550",안성시,0.3673976395,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5845,"2016","41550124  ",도기동,"41550",안성시,"41550",안성시,0.3493451270,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5846,"2016","41550125  ",당왕동,"41550",안성시,"41550",안성시,0.3519195102,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5847,"2016","41550126  ",가사동,"41550",안성시,"41550",안성시,0.2645863210,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5848,"2016","41670101  ",상동,"41670",여주시,"41670",여주시,0.3728561357,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5849,"2016","41550127  ",가현동,"41550",안성시,"41550",안성시,0.4290366773,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5850,"2016","41590259  ",향남읍,"41590",화성시,"41590",화성시,0.3556636569,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5851,"2016","41590262  ",남양읍,"41590",화성시,"41590",화성시,0.2997425972,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5852,"2016","41590310  ",매송면,"41590",화성시,"41590",화성시,0.3378456163,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5853,"2016","41590320  ",비봉면,"41590",화성시,"41590",화성시,0.2718554683,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5854,"2016","41590330  ",마도면,"41590",화성시,"41590",화성시,0.3495556672,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5855,"2016","41590340  ",송산면,"41590",화성시,"41590",화성시,0.3500922006,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5856,"2016","41590350  ",서신면,"41590",화성시,"41590",화성시,0.3469855503,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5857,"2016","41590360  ",팔탄면,"41590",화성시,"41590",화성시,0.3276360355,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8361,"2020","41192102  ",심곡동,"41192",부천시 원미구,"41190",부천시,1.0214331480,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5858,"2016","41550132  ",발화동,"41550",안성시,"41550",안성시,0.3518760559,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5859,"2016","41550133  ",중리동,"41550",안성시,"41550",안성시,0.2786105640,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5860,"2016","41550250  ",공도읍,"41550",안성시,"41550",안성시,0.3600839522,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5861,"2016","41550310  ",보개면,"41550",안성시,"41550",안성시,0.1803060350,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5862,"2016","41550320  ",금광면,"41550",안성시,"41550",안성시,0.0960778893,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5863,"2016","41550330  ",서운면,"41550",안성시,"41550",안성시,0.1833038059,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5864,"2016","41550340  ",미양면,"41550",안성시,"41550",안성시,0.2811036587,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5865,"2016","41550350  ",대덕면,"41550",안성시,"41550",안성시,0.2635389257,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5866,"2016","41550360  ",양성면,"41550",안성시,"41550",안성시,0.1690843982,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5867,"2016","41550380  ",원곡면,"41550",안성시,"41550",안성시,0.1820766524,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5868,"2016","41550390  ",일죽면,"41550",안성시,"41550",안성시,0.2293655094,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5869,"2016","41550400  ",죽산면,"41550",안성시,"41550",안성시,0.1518664109,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5870,"2016","41550410  ",삼죽면,"41550",안성시,"41550",안성시,0.1566751468,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5871,"2016","41550420  ",고삼면,"41550",안성시,"41550",안성시,0.1427610149,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5872,"2016","41570101  ",북변동,"41570",김포시,"41570",김포시,0.8356885260,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5873,"2016","41570102  ",걸포동,"41570",김포시,"41570",김포시,0.6542629746,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5874,"2016","41570103  ",운양동,"41570",김포시,"41570",김포시,0.6652026468,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5875,"2016","41570107  ",풍무동,"41570",김포시,"41570",김포시,0.7357610115,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5876,"2016","41570108  ",마산동,"41570",김포시,"41570",김포시,0.5789595872,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5877,"2016","41570109  ",구래동,"41570",김포시,"41570",김포시,0.6626862760,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5878,"2016","41570250  ",통진읍,"41570",김포시,"41570",김포시,0.7602143087,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5879,"2016","41570253  ",고촌읍,"41570",김포시,"41570",김포시,0.6608811940,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5880,"2016","41570256  ",양촌읍,"41570",김포시,"41570",김포시,0.6431687375,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5881,"2016","41570340  ",대곶면,"41570",김포시,"41570",김포시,0.6772185949,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5882,"2016","41570350  ",월곶면,"41570",김포시,"41570",김포시,0.7595819728,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5883,"2016","41570360  ",하성면,"41570",김포시,"41570",김포시,0.7328094558,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5884,"2016","41590116  ",진안동,"41590",화성시,"41590",화성시,0.5341834823,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5885,"2016","41590117  ",병점동,"41590",화성시,"41590",화성시,0.5631760665,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5886,"2016","41590118  ",능동,"41590",화성시,"41590",화성시,0.5539517846,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5887,"2016","41590119  ",기산동,"41590",화성시,"41590",화성시,0.5183765214,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5888,"2016","41590120  ",반월동,"41590",화성시,"41590",화성시,0.4243709812,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5889,"2016","41590121  ",반정동,"41590",화성시,"41590",화성시,0.4416450000,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5890,"2016","41590122  ",황계동,"41590",화성시,"41590",화성시,0.3459752968,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5891,"2016","41590123  ",배양동,"41590",화성시,"41590",화성시,0.3841190000,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5892,"2016","41590124  ",기안동,"41590",화성시,"41590",화성시,0.4668934803,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5893,"2016","41590125  ",송산동,"41590",화성시,"41590",화성시,0.3819971731,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5894,"2016","41590126  ",안녕동,"41590",화성시,"41590",화성시,0.3822653523,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5895,"2016","41590127  ",반송동,"41590",화성시,"41590",화성시,0.5183408560,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5896,"2016","41590128  ",석우동,"41590",화성시,"41590",화성시,0.2168902107,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5897,"2016","41590129  ",오산동,"41590",화성시,"41590",화성시,0.0694443298,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5898,"2016","41590130  ",청계동,"41590",화성시,"41590",화성시,0.2364890516,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5899,"2016","41590134  ",목동,"41590",화성시,"41590",화성시,0.0301849365,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5900,"2016","41590135  ",산척동,"41590",화성시,"41590",화성시,0.0200429576,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5901,"2016","41590136  ",장지동,"41590",화성시,"41590",화성시,0.1386968381,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5902,"2016","41590137  ",송동,"41590",화성시,"41590",화성시,0.0702637812,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5903,"2016","41670107  ",하동,"41670",여주시,"41670",여주시,0.2477344112,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5904,"2016","41590138  ",방교동,"41590",화성시,"41590",화성시,0.2293283766,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5905,"2016","41630115  ",고암동,"41630",양주시,"41630",양주시,0.9568382614,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5906,"2016","41590139  ",금곡동,"41590",화성시,"41590",화성시,0.3798271159,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5907,"2016","41590140  ",새솔동,"41590",화성시,"41590",화성시,0.1995715854,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5908,"2016","41590253  ",봉담읍,"41590",화성시,"41590",화성시,0.3177595902,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5909,"2016","41590256  ",우정읍,"41590",화성시,"41590",화성시,0.4494545042,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5910,"2016","41610101  ",경안동,"41610",광주시,"41610",광주시,0.7860640550,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5911,"2016","41650310  ",군내면,"41650",포천시,"41650",포천시,0.9169357640,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5912,"2016","41650320  ",내촌면,"41650",포천시,"41650",포천시,0.9342149154,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5913,"2016","41650330  ",가산면,"41650",포천시,"41650",포천시,0.9343391428,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5914,"2016","41610102  ",쌍령동,"41610",광주시,"41610",광주시,0.5122656677,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5915,"2016","41670104  ",우만동,"41670",여주시,"41670",여주시,0.2081981633,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5916,"2016","41610113  ",목동,"41610",광주시,"41610",광주시,0.3237589674,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5917,"2016","41670105  ",단현동,"41670",여주시,"41670",여주시,0.1942995792,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5918,"2016","41610103  ",송정동,"41610",광주시,"41610",광주시,0.6102915840,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5919,"2016","41650340  ",신북면,"41650",포천시,"41650",포천시,0.7497628014,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5920,"2016","41650350  ",창수면,"41650",포천시,"41650",포천시,0.6763949516,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5921,"2016","41650360  ",영중면,"41650",포천시,"41650",포천시,0.7822070711,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5922,"2016","41650370  ",일동면,"41650",포천시,"41650",포천시,0.8752034697,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5923,"2016","41650380  ",이동면,"41650",포천시,"41650",포천시,0.8101690922,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5924,"2016","41650390  ",영북면,"41650",포천시,"41650",포천시,0.7785107394,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5925,"2016","41650400  ",관인면,"41650",포천시,"41650",포천시,0.8297608162,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5926,"2016","41650410  ",화현면,"41650",포천시,"41650",포천시,0.8855438479,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5927,"2017","41830380  ",양동면,"41830",양평군,"41830",양평군,0.4736324040,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5928,"2016","41610104  ",회덕동,"41610",광주시,"41610",광주시,0.6016203634,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5929,"2017","41111130  ",정자동,"41111",수원시 장안구,"41110",수원시,0.8866347466,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5930,"2017","41115120  ",팔달로1가,"41115",수원시 팔달구,"41110",수원시,0.9148549040,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5931,"2016","41610106  ",목현동,"41610",광주시,"41610",광주시,0.5123022844,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5932,"2016","41610107  ",삼동,"41610",광주시,"41610",광주시,0.4445403260,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5933,"2016","41670106  ",신진동,"41670",여주시,"41670",여주시,0.2579059990,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5934,"2016","41610108  ",중대동,"41610",광주시,"41610",광주시,0.4526316356,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5935,"2017","41115121  ",팔달로2가,"41115",수원시 팔달구,"41110",수원시,0.9545710236,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5936,"2016","41610109  ",직동,"41610",광주시,"41610",광주시,0.3128947804,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5937,"2017","41550113  ",인지동,"41550",안성시,"41550",안성시,0.9135501981,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5938,"2016","41610110  ",태전동,"41610",광주시,"41610",광주시,0.4463701255,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5939,"2016","41610111  ",장지동,"41610",광주시,"41610",광주시,0.5298545317,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5940,"2016","41610112  ",역동,"41610",광주시,"41610",광주시,0.5927609524,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5941,"2016","41610114  ",고산동,"41610",광주시,"41610",광주시,0.3628734952,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5942,"2016","41610115  ",신현동,"41610",광주시,"41610",광주시,0.4288147465,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5943,"2016","41610116  ",능평동,"41610",광주시,"41610",광주시,0.3479955340,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
