"crtr_yr","admdst_se_cd","admdst_cd","admdst_nm","ldsld_dngr_grd1_area","ldsld_dngr_grd2_area","ldsld_dngr_grd3_area","ldsld_dngr_grd4_area","ldsld_dngr_grd5_area","ldsld_dngr_grd1_area_rt","ldsld_dngr_grd2_area_rt","ldsld_dngr_grd3_area_rt","ldsld_dngr_grd4_area_rt","ldsld_dngr_grd5_area_rt","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2023",ADM004,"31101600",관산동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101610",능곡동,5700.000000000,21800.000000000,59800.000000000,86700.000000000,160200.000000000,0.02,0.07,0.18,0.26,0.48,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101620",화정1동,5700.000000000,16400.000000000,22200.000000000,31700.000000000,53400.000000000,0.04,0.13,0.17,0.24,0.41,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101630",화정2동,7300.000000000,21500.000000000,42500.000000000,75800.000000000,111600.000000000,0.03,0.08,0.16,0.29,0.43,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101640",행주동,20000.000000000,88200.000000000,127600.000000000,150100.000000000,126400.000000000,0.04,0.17,0.25,0.29,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101650",행신1동,6000.000000000,11700.000000000,12400.000000000,10100.000000000,900.000000000,0.15,0.28,0.30,0.25,0.02,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101670",화전동,112400.000000000,431800.000000000,610600.000000000,1065900.000000000,1639600.000000000,0.03,0.11,0.16,0.28,0.42,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101680",대덕동,64700.000000000,190000.000000000,250700.000000000,324700.000000000,676700.000000000,0.04,0.13,0.17,0.22,0.45,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103510",식사동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103511",중산1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103512",중산2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103530",정발산동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103540",풍산동,1600.000000000,7500.000000000,17500.000000000,19100.000000000,25900.000000000,0.02,0.10,0.24,0.27,0.36,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103550",백석1동,600.000000000,2600.000000000,8800.000000000,27200.000000000,57500.000000000,0.01,0.03,0.09,0.28,0.59,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103560",마두1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103570",마두2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103590",장항2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103600",고봉동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104510",일산1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104511",탄현1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104512",탄현2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104513",덕이동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104514",가좌동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104520",일산2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104530",일산3동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104550",주엽1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31110510",중앙동,1472500.000000000,1370800.000000000,1579900.000000000,844600.000000000,184000.000000000,0.27,0.25,0.29,0.15,0.03,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31110521",갈현동,13200.000000000,34900.000000000,66800.000000000,117100.000000000,128000.000000000,0.04,0.10,0.19,0.33,0.36,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31110522",원문동,222900.000000000,271300.000000000,413500.000000000,327400.000000000,171300.000000000,0.16,0.19,0.29,0.23,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120550",교문2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120560",수택1동,300.000000000,1300.000000000,2000.000000000,7900.000000000,21300.000000000,0.01,0.04,0.06,0.24,0.65,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120570",수택2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120580",수택3동,0.000000000,0.000000000,0.000000000,5400.000000000,35300.000000000,0.00,0.00,0.00,0.13,0.87,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130110",와부읍,2786500.000000000,7200500.000000000,7893100.000000000,10310300.000000000,5252500.000000000,0.08,0.22,0.24,0.31,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130111",화도읍,3287400.000000000,9035500.000000000,9695800.000000000,14284200.000000000,5509200.000000000,0.08,0.22,0.23,0.34,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130120",진접읍,2666900.000000000,7504300.000000000,8552200.000000000,12606600.000000000,9423100.000000000,0.07,0.18,0.21,0.31,0.23,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130140",진건읍,768400.000000000,2228300.000000000,3020700.000000000,3676200.000000000,3431400.000000000,0.06,0.17,0.23,0.28,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130150",오남읍,1465100.000000000,3980200.000000000,3794600.000000000,5606500.000000000,2279700.000000000,0.09,0.23,0.22,0.33,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130160",퇴계원읍,57600.000000000,171800.000000000,255200.000000000,260600.000000000,507000.000000000,0.05,0.14,0.20,0.21,0.40,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130310",별내면,1801600.000000000,3306900.000000000,3503500.000000000,4715900.000000000,2904800.000000000,0.11,0.20,0.22,0.29,0.18,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130340",수동면,4484800.000000000,11738100.000000000,12493200.000000000,19720000.000000000,7534200.000000000,0.08,0.21,0.22,0.35,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130350",조안면,2199000.000000000,6785900.000000000,8638600.000000000,12564700.000000000,4195000.000000000,0.06,0.20,0.25,0.37,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130510",호평동,577600.000000000,1298400.000000000,1322300.000000000,1819900.000000000,919400.000000000,0.10,0.22,0.22,0.31,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130520",평내동,274900.000000000,788200.000000000,974800.000000000,1567200.000000000,584400.000000000,0.07,0.19,0.23,0.37,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130530",금곡동,187800.000000000,478000.000000000,793000.000000000,1149300.000000000,1052600.000000000,0.05,0.13,0.22,0.31,0.29,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130540",양정동,78000.000000000,259700.000000000,554900.000000000,806400.000000000,1752700.000000000,0.02,0.08,0.16,0.23,0.51,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150670",능곡동,30500.000000000,139100.000000000,266500.000000000,535900.000000000,616700.000000000,0.02,0.09,0.17,0.34,0.39,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150680",군자동,68900.000000000,223900.000000000,399400.000000000,788400.000000000,922100.000000000,0.03,0.09,0.17,0.33,0.38,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150690",월곶동,43500.000000000,141400.000000000,254400.000000000,664700.000000000,676700.000000000,0.02,0.08,0.14,0.37,0.38,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150700",연성동,49000.000000000,204100.000000000,356700.000000000,806800.000000000,778800.000000000,0.02,0.09,0.16,0.37,0.35,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150710",장곡동,5200.000000000,25700.000000000,80000.000000000,264200.000000000,102200.000000000,0.01,0.05,0.17,0.55,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150750",배곧2동,0.000000000,200.000000000,0.000000000,0.000000000,200.000000000,0.00,0.50,0.00,0.00,0.50,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150760",거북섬동,0.000000000,0.000000000,0.000000000,200.000000000,9500.000000000,0.00,0.00,0.00,0.02,0.98,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160510",군포1동,5700.000000000,20300.000000000,29000.000000000,42400.000000000,34900.000000000,0.04,0.15,0.22,0.32,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160520",군포2동,22000.000000000,94500.000000000,149900.000000000,187500.000000000,154400.000000000,0.04,0.16,0.25,0.31,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160570",재궁동,7400.000000000,28700.000000000,35600.000000000,55300.000000000,23300.000000000,0.05,0.19,0.24,0.37,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160580",오금동,26800.000000000,119100.000000000,134600.000000000,147700.000000000,74100.000000000,0.05,0.24,0.27,0.29,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160590",수리동,131700.000000000,426600.000000000,490100.000000000,675900.000000000,434800.000000000,0.06,0.20,0.23,0.31,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160600",궁내동,62300.000000000,233300.000000000,215400.000000000,394800.000000000,181500.000000000,0.06,0.21,0.20,0.36,0.17,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160630",대야동,525300.000000000,1872000.000000000,2079200.000000000,2617100.000000000,1118300.000000000,0.06,0.23,0.25,0.32,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160640",송부동,36300.000000000,121300.000000000,210600.000000000,277300.000000000,373300.000000000,0.04,0.12,0.21,0.27,0.37,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31170510",고천동,268800.000000000,921900.000000000,1171400.000000000,1589300.000000000,1312200.000000000,0.05,0.18,0.22,0.30,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31170520",부곡동,66900.000000000,210900.000000000,366000.000000000,573200.000000000,1050300.000000000,0.03,0.09,0.16,0.25,0.46,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31170530",오전동,210600.000000000,728300.000000000,969000.000000000,1415700.000000000,840200.000000000,0.05,0.17,0.23,0.34,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31170540",내손1동,107600.000000000,262800.000000000,265900.000000000,293100.000000000,127800.000000000,0.10,0.25,0.25,0.28,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31170550",내손2동,16300.000000000,48300.000000000,56800.000000000,98600.000000000,62100.000000000,0.06,0.17,0.20,0.35,0.22,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31170560",청계동,1112300.000000000,2688300.000000000,3247600.000000000,5114300.000000000,3236000.000000000,0.07,0.17,0.21,0.33,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180510",천현동,2023100.000000000,5044600.000000000,6008900.000000000,8740700.000000000,3034100.000000000,0.08,0.20,0.24,0.35,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180520",신장1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180530",신장2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180540",덕풍1동,7300.000000000,21400.000000000,56100.000000000,67700.000000000,72700.000000000,0.03,0.10,0.25,0.30,0.32,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180550",덕풍2동,5400.000000000,5400.000000000,6400.000000000,9400.000000000,8100.000000000,0.16,0.16,0.18,0.27,0.23,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180560",덕풍3동,2400.000000000,12400.000000000,18600.000000000,39200.000000000,58100.000000000,0.02,0.09,0.14,0.30,0.44,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180590",춘궁동,848900.000000000,1926600.000000000,2095200.000000000,2828900.000000000,1160900.000000000,0.10,0.22,0.24,0.32,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31110550",과천동,678500.000000000,1124000.000000000,1277000.000000000,1302400.000000000,961900.000000000,0.13,0.21,0.24,0.24,0.18,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120540",교문1동,592300.000000000,1090500.000000000,1460300.000000000,1670800.000000000,1220000.000000000,0.10,0.18,0.24,0.28,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31140571",신장1동,27300.000000000,85800.000000000,135800.000000000,144000.000000000,143400.000000000,0.05,0.16,0.25,0.27,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31140572",신장2동,28100.000000000,98600.000000000,171500.000000000,155000.000000000,191200.000000000,0.04,0.15,0.27,0.24,0.30,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31140550",세마동,183600.000000000,600100.000000000,909500.000000000,1078900.000000000,1393300.000000000,0.04,0.14,0.22,0.26,0.33,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180660",감북동,78600.000000000,283500.000000000,396500.000000000,464300.000000000,402800.000000000,0.05,0.17,0.24,0.29,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191350",백암면,3248100.000000000,5304800.000000000,6872200.000000000,6908600.000000000,4159700.000000000,0.12,0.20,0.26,0.26,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191360",양지면,3402100.000000000,7401300.000000000,7710900.000000000,10040800.000000000,5350300.000000000,0.10,0.22,0.23,0.30,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192600",상하동,245000.000000000,708300.000000000,710500.000000000,789800.000000000,391800.000000000,0.09,0.25,0.25,0.28,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192610",신갈동,34400.000000000,98100.000000000,153200.000000000,231600.000000000,350700.000000000,0.04,0.11,0.18,0.27,0.40,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192630",영덕1동,6100.000000000,39800.000000000,91200.000000000,222500.000000000,241300.000000000,0.01,0.07,0.15,0.37,0.40,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220520",안성2동,134800.000000000,262800.000000000,294300.000000000,373800.000000000,230900.000000000,0.10,0.20,0.23,0.29,0.18,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220530",안성3동,172900.000000000,349600.000000000,661300.000000000,713600.000000000,517800.000000000,0.07,0.14,0.27,0.30,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230110",통진읍,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230120",고촌읍,10500.000000000,62400.000000000,151300.000000000,423200.000000000,1303600.000000000,0.01,0.03,0.08,0.22,0.67,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240330",비봉면,1096500.000000000,3224600.000000000,3825900.000000000,4386300.000000000,3936900.000000000,0.07,0.20,0.23,0.27,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240350",마도면,201800.000000000,824800.000000000,1454100.000000000,1988500.000000000,2686400.000000000,0.03,0.12,0.20,0.28,0.38,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240360",송산면,464300.000000000,1333100.000000000,2054100.000000000,2476300.000000000,3224300.000000000,0.05,0.14,0.22,0.26,0.34,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240370",서신면,449700.000000000,1588600.000000000,2736300.000000000,3636500.000000000,3846600.000000000,0.04,0.13,0.22,0.30,0.31,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240380",팔탄면,770800.000000000,2417700.000000000,3242900.000000000,3230600.000000000,2945500.000000000,0.06,0.19,0.26,0.26,0.23,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240390",장안면,371900.000000000,1186400.000000000,2290400.000000000,2454600.000000000,2562300.000000000,0.04,0.13,0.26,0.28,0.29,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240420",양감면,281400.000000000,833500.000000000,1297900.000000000,1502800.000000000,1648300.000000000,0.05,0.15,0.23,0.27,0.30,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240430",정남면,557100.000000000,1615700.000000000,2264300.000000000,2489600.000000000,2173200.000000000,0.06,0.18,0.25,0.27,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060590",철산2동,2800.000000000,4100.000000000,6500.000000000,8100.000000000,7800.000000000,0.10,0.14,0.22,0.28,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270390",영북면,7799200.000000000,10134200.000000000,11263800.000000000,12081600.000000000,5711200.000000000,0.17,0.22,0.24,0.26,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270400",관인면,468900.000000000,470800.000000000,483000.000000000,402100.000000000,166100.000000000,0.24,0.24,0.24,0.20,0.08,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270410",화현면,6237500.000000000,6604800.000000000,7276500.000000000,7527100.000000000,2440200.000000000,0.21,0.22,0.24,0.25,0.08,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280520",중앙동,748800.000000000,949600.000000000,1265300.000000000,1175700.000000000,816500.000000000,0.15,0.19,0.26,0.24,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31570320",청평면,7295400.000000000,20444100.000000000,21073200.000000000,28853000.000000000,9491600.000000000,0.08,0.23,0.24,0.33,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31570330",상면,8284000.000000000,15881000.000000000,18216400.000000000,25101200.000000000,9639100.000000000,0.11,0.21,0.24,0.33,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31570350",북면,17731200.000000000,49043700.000000000,49506100.000000000,73885800.000000000,20225800.000000000,0.08,0.23,0.24,0.35,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31570360",조종면,11870900.000000000,19986500.000000000,21899700.000000000,30032400.000000000,10011000.000000000,0.13,0.21,0.23,0.32,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580400",용문면,7494700.000000000,16738700.000000000,18730100.000000000,22676800.000000000,9118100.000000000,0.10,0.22,0.25,0.30,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580410",개군면,929900.000000000,2187700.000000000,2923500.000000000,4146400.000000000,3655300.000000000,0.07,0.16,0.21,0.30,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31011580",영화동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31011590",송죽동,16200.000000000,49500.000000000,72600.000000000,103400.000000000,169400.000000000,0.04,0.12,0.18,0.25,0.41,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130570",별내동,1609400.000000000,2097100.000000000,2511000.000000000,2454000.000000000,1617900.000000000,0.16,0.20,0.24,0.24,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31012560",서둔동,16300.000000000,31600.000000000,58500.000000000,79800.000000000,222000.000000000,0.04,0.08,0.14,0.20,0.54,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31012570",구운동,3600.000000000,16100.000000000,27700.000000000,22500.000000000,8100.000000000,0.05,0.21,0.36,0.29,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160540",산본1동,300.000000000,1700.000000000,300.000000000,0.000000000,100.000000000,0.13,0.71,0.13,0.00,0.04,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31200350",광탄면,2000.000000000,8700.000000000,10800.000000000,36100.000000000,18600.000000000,0.03,0.11,0.14,0.47,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31210360",모가면,2065400.000000000,2516900.000000000,3038900.000000000,3311900.000000000,2163300.000000000,0.16,0.19,0.23,0.25,0.17,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31210370",설성면,1755300.000000000,2222300.000000000,3222100.000000000,3548900.000000000,1926100.000000000,0.14,0.18,0.25,0.28,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260330",광적면,268200.000000000,372000.000000000,496700.000000000,547200.000000000,429300.000000000,0.13,0.18,0.24,0.26,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070310",진위면,737100.000000000,2241700.000000000,2378000.000000000,2206600.000000000,1805900.000000000,0.08,0.24,0.25,0.24,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070320",서탄면,29900.000000000,99300.000000000,237000.000000000,522300.000000000,7907900.000000000,0.00,0.01,0.03,0.06,0.90,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070330",고덕면,9600.000000000,42800.000000000,89400.000000000,196300.000000000,237200.000000000,0.02,0.07,0.16,0.34,0.41,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070340",오성면,29100.000000000,109300.000000000,194000.000000000,253000.000000000,498600.000000000,0.03,0.10,0.18,0.23,0.46,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070370",현덕면,321700.000000000,542300.000000000,920400.000000000,1252200.000000000,1782300.000000000,0.07,0.11,0.19,0.26,0.37,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041530",안양3동,2100.000000000,8300.000000000,26800.000000000,58500.000000000,17200.000000000,0.02,0.07,0.24,0.52,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31053571",신흥동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192640",영덕2동,107800.000000000,361900.000000000,492800.000000000,697000.000000000,592400.000000000,0.05,0.16,0.22,0.31,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192650",상갈동,19300.000000000,77400.000000000,118000.000000000,142800.000000000,138200.000000000,0.04,0.16,0.24,0.29,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
