"cmpttn_yr","stdg_cd","stdg_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2018","41113131  ",서둔동,26166.2800000000,40691.0800000000,0.0000000000,0.0000000000,66857.3600000000,system,2025-06-11 17:18:37.528,system,2025-06-11 17:18:37.528
"2019","41113131  ",서둔동,26324.9100000000,38802.9500000000,0.0000000000,25919.7960000000,91047.6560000000,system,2025-06-11 17:18:37.528,system,2025-06-11 17:18:37.528
"2020","41113131  ",서둔동,26066.9100000000,34626.2400000000,0.0000000000,21484.2320000000,82177.3820000000,system,2025-06-11 17:18:37.528,system,2025-06-11 17:18:37.528
"2021","41113131  ",서둔동,26265.5700000000,30471.0100000000,0.0000000000,21810.4820000000,78547.0620000000,system,2025-06-11 17:18:37.528,system,2025-06-11 17:18:37.528
"2022","41113131  ",서둔동,41587.9100000000,0.0000000000,0.0000000000,22181.5540000000,63769.4640000000,system,2025-06-11 17:18:37.528,system,2025-06-11 17:18:37.528
"2023","41113131  ",서둔동,43071.3100000000,0.0000000000,0.0000000000,21521.9290000000,64593.2390000000,system,2025-06-11 17:18:37.528,system,2025-06-11 17:18:37.528
"2013","41111139  ",하광교동,2310.4300000000,965.9600000000,0.0000000000,0.0000000000,3276.3900000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2014","41111139  ",하광교동,2061.2300000000,950.5000000000,0.0000000000,0.0000000000,3011.7300000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2015","41111139  ",하광교동,2043.9800000000,951.6500000000,0.0000000000,0.0000000000,2995.6300000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2016","41111139  ",하광교동,2028.7800000000,909.3000000000,0.0000000000,0.0000000000,2938.0800000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2017","41111139  ",하광교동,2001.8300000000,868.9700000000,0.0000000000,0.0000000000,2870.8000000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2018","41111139  ",하광교동,2084.9100000000,881.6700000000,0.0000000000,0.0000000000,2966.5800000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2019","41111139  ",하광교동,1975.4100000000,924.2000000000,0.0000000000,17418.4290000000,20318.0390000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2020","41111139  ",하광교동,1851.2200000000,935.6400000000,0.0000000000,18435.1570000000,21222.0170000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2021","41111139  ",하광교동,1962.5800000000,861.5500000000,0.0000000000,20346.2640000000,23170.3940000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2022","41111139  ",하광교동,1980.7200000000,0.0000000000,0.0000000000,20839.2290000000,22819.9490000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2023","41111139  ",하광교동,1963.0400000000,0.0000000000,0.0000000000,21883.6920000000,23846.7320000000,system,2025-06-11 17:18:37.593,system,2025-06-11 17:18:37.593
"2013","41113134  ",금곡동,28046.5800000000,19946.5400000000,2956.1700000000,0.0000000000,50949.2900000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2014","41113134  ",금곡동,28008.2400000000,17964.0900000000,2865.9300000000,0.0000000000,48838.2600000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2015","41113134  ",금곡동,29803.0600000000,18562.3400000000,3175.9700000000,0.0000000000,51541.3700000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2016","41113134  ",금곡동,33677.3300000000,19323.6600000000,3448.7200000000,0.0000000000,56449.7100000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2017","41113134  ",금곡동,39774.4300000000,20533.5600000000,5079.2200000000,0.0000000000,65387.2100000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2018","41113134  ",금곡동,47964.6200000000,22601.3500000000,7323.2700000000,0.0000000000,77889.2400000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2019","41113134  ",금곡동,51916.3200000000,21760.4800000000,8321.8300000000,33120.3610000000,115118.9910000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2020","41113134  ",금곡동,53668.9400000000,22112.1000000000,9053.9900000000,30674.5500000000,115509.5800000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2021","41113134  ",금곡동,57080.7600000000,22546.3300000000,8075.0200000000,32887.5630000000,120589.6730000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2022","41113134  ",금곡동,59803.2100000000,0.0000000000,0.0000000000,32882.5560000000,92685.7660000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2023","41113134  ",금곡동,64008.0800000000,0.0000000000,0.0000000000,31444.3830000000,95452.4630000000,system,2025-06-11 17:18:37.649,system,2025-06-11 17:18:37.649
"2013","41113135  ",호매실동,19387.8100000000,29974.2500000000,2558.2000000000,0.0000000000,51920.2600000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2014","41113135  ",호매실동,19001.8600000000,27033.9300000000,2626.2400000000,0.0000000000,48662.0300000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2015","41113135  ",호매실동,23190.5900000000,27973.7900000000,3672.8000000000,0.0000000000,54837.1800000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2016","41113135  ",호매실동,26683.3700000000,28647.1600000000,4140.7700000000,0.0000000000,59471.3000000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2017","41113135  ",호매실동,28775.9600000000,30911.3800000000,5414.8000000000,0.0000000000,65102.1400000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2018","41113135  ",호매실동,34469.9700000000,32743.5100000000,7849.3700000000,0.0000000000,75062.8500000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2019","41113135  ",호매실동,38275.3400000000,32065.5000000000,8452.1800000000,43759.6340000000,122552.6540000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2020","41113135  ",호매실동,42616.6700000000,26931.9000000000,9023.6000000000,44761.8350000000,123334.0050000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2021","41113135  ",호매실동,46475.9200000000,28556.2900000000,9303.3500000000,46811.7070000000,131147.2670000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2022","41113135  ",호매실동,52297.3800000000,0.0000000000,0.0000000000,47073.6280000000,99371.0080000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2023","41113135  ",호매실동,57069.8000000000,0.0000000000,0.0000000000,45866.4830000000,102936.2830000000,system,2025-06-11 17:18:37.708,system,2025-06-11 17:18:37.708
"2013","41115120  ",팔달로1가,1058.0100000000,253.7100000000,0.0000000000,0.0000000000,1311.7200000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2014","41115120  ",팔달로1가,1013.3100000000,216.5400000000,0.0000000000,0.0000000000,1229.8500000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2015","41115120  ",팔달로1가,1126.2300000000,250.6700000000,0.0000000000,0.0000000000,1376.9000000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2016","41115120  ",팔달로1가,1112.1700000000,266.1500000000,0.0000000000,0.0000000000,1378.3200000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2017","41115120  ",팔달로1가,1059.1000000000,278.6100000000,0.0000000000,0.0000000000,1337.7100000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2018","41115120  ",팔달로1가,1012.3100000000,280.5500000000,0.0000000000,0.0000000000,1292.8600000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2019","41115120  ",팔달로1가,893.9000000000,226.9000000000,0.0000000000,927.4690000000,2048.2690000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2020","41115120  ",팔달로1가,748.6600000000,168.3500000000,0.0000000000,846.2200000000,1763.2300000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2021","41115120  ",팔달로1가,779.2900000000,195.2400000000,0.0000000000,907.4490000000,1881.9790000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2022","41115120  ",팔달로1가,830.4300000000,0.0000000000,0.0000000000,906.2230000000,1736.6530000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2023","41115120  ",팔달로1가,877.6500000000,0.0000000000,0.0000000000,826.6390000000,1704.2890000000,system,2025-06-11 17:18:37.767,system,2025-06-11 17:18:37.767
"2013","41113138  ",장지동,4184.5700000000,422.9100000000,0.0000000000,0.0000000000,4607.4800000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2014","41113138  ",장지동,4178.1300000000,378.0400000000,0.0000000000,0.0000000000,4556.1700000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2015","41113138  ",장지동,5112.0100000000,388.1900000000,0.0000000000,0.0000000000,5500.2000000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2016","41113138  ",장지동,4905.5300000000,406.8500000000,0.0000000000,0.0000000000,5312.3800000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2017","41113138  ",장지동,5169.6600000000,393.0400000000,0.0000000000,0.0000000000,5562.7000000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2018","41113138  ",장지동,5277.5700000000,403.8000000000,0.0000000000,0.0000000000,5681.3700000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2019","41113138  ",장지동,5338.5400000000,378.0700000000,0.0000000000,332.3290000000,6048.9390000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2020","41113138  ",장지동,5477.1200000000,365.0600000000,0.0000000000,469.7120000000,6311.8920000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2021","41113138  ",장지동,5896.6400000000,360.7700000000,0.0000000000,472.9680000000,6730.3780000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2022","41113138  ",장지동,6081.4400000000,0.0000000000,0.0000000000,474.7320000000,6556.1720000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2023","41113138  ",장지동,6456.5900000000,0.0000000000,0.0000000000,501.8520000000,6958.4420000000,system,2025-06-11 17:18:37.813,system,2025-06-11 17:18:37.813
"2013","41113140  ",입북동,5944.3900000000,2947.0100000000,0.0000000000,0.0000000000,8891.4000000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2014","41113140  ",입북동,8510.8600000000,4675.8400000000,0.0000000000,0.0000000000,13186.7000000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2015","41113140  ",입북동,9312.1700000000,5030.0900000000,0.0000000000,0.0000000000,14342.2600000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2016","41113140  ",입북동,9684.9300000000,5202.6100000000,0.0000000000,0.0000000000,14887.5400000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2017","41113140  ",입북동,9767.1200000000,5396.6800000000,0.0000000000,0.0000000000,15163.8000000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2018","41113140  ",입북동,10202.0300000000,5651.9300000000,0.0000000000,0.0000000000,15853.9600000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2019","41113140  ",입북동,9992.0400000000,5467.4200000000,0.0000000000,29468.1630000000,44927.6230000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2020","41113140  ",입북동,9873.0500000000,5491.9000000000,0.0000000000,28652.2900000000,44017.2400000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2021","41113140  ",입북동,10386.3600000000,5598.1900000000,0.0000000000,29917.9490000000,45902.4990000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2022","41113140  ",입북동,10399.7100000000,0.0000000000,0.0000000000,29470.7990000000,39870.5090000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2023","41113140  ",입북동,10971.0100000000,0.0000000000,0.0000000000,30127.1820000000,41098.1920000000,system,2025-06-11 17:18:37.855,system,2025-06-11 17:18:37.855
"2013","41115125  ",중동,2449.2400000000,149.6300000000,0.0000000000,0.0000000000,2598.8700000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2014","41115125  ",중동,2288.2500000000,153.5200000000,0.0000000000,0.0000000000,2441.7700000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2015","41115125  ",중동,2377.8600000000,142.1700000000,0.0000000000,0.0000000000,2520.0300000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2016","41115125  ",중동,2311.4800000000,141.1600000000,0.0000000000,0.0000000000,2452.6400000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2017","41115125  ",중동,2232.5800000000,141.0300000000,0.0000000000,0.0000000000,2373.6100000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2018","41115125  ",중동,2289.9900000000,234.9600000000,0.0000000000,0.0000000000,2524.9500000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2019","41115125  ",중동,1739.5600000000,260.4600000000,0.0000000000,2490.6180000000,4490.6380000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2020","41115125  ",중동,1610.8400000000,289.7400000000,0.0000000000,2303.7170000000,4204.2970000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2021","41115125  ",중동,1616.2500000000,309.8700000000,0.0000000000,2365.9310000000,4292.0510000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2022","41115125  ",중동,1758.7400000000,0.0000000000,0.0000000000,2449.3240000000,4208.0640000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2023","41115125  ",중동,1771.2600000000,0.0000000000,0.0000000000,2398.6860000000,4169.9460000000,system,2025-06-11 17:18:37.907,system,2025-06-11 17:18:37.907
"2013","41115124  ",영동,5794.6200000000,190.1500000000,0.0000000000,0.0000000000,5984.7700000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2014","41115124  ",영동,5209.9200000000,231.0900000000,0.0000000000,0.0000000000,5441.0100000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2015","41115124  ",영동,5069.2000000000,251.5900000000,0.0000000000,0.0000000000,5320.7900000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2016","41115124  ",영동,4914.1000000000,287.1100000000,0.0000000000,0.0000000000,5201.2100000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2017","41115124  ",영동,5100.7400000000,282.4200000000,0.0000000000,0.0000000000,5383.1600000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2018","41115124  ",영동,5219.5000000000,326.5900000000,0.0000000000,0.0000000000,5546.0900000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2019","41115124  ",영동,4883.8200000000,306.9300000000,0.0000000000,633.2320000000,5823.9820000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2020","41115124  ",영동,4324.7200000000,262.7500000000,0.0000000000,628.2470000000,5215.7170000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2021","41115124  ",영동,4162.7200000000,242.5700000000,0.0000000000,640.4680000000,5045.7580000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2022","41115124  ",영동,4184.8900000000,0.0000000000,0.0000000000,674.1750000000,4859.0650000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2023","41115124  ",영동,4358.0000000000,0.0000000000,0.0000000000,680.6360000000,5038.6360000000,system,2025-06-11 17:18:37.948,system,2025-06-11 17:18:37.948
"2013","41115121  ",팔달로2가,2693.3200000000,344.2700000000,0.0000000000,0.0000000000,3037.5900000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2014","41115121  ",팔달로2가,2473.6500000000,291.7000000000,0.0000000000,0.0000000000,2765.3500000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2015","41115121  ",팔달로2가,2418.0800000000,270.6800000000,0.0000000000,0.0000000000,2688.7600000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2016","41115121  ",팔달로2가,2604.8300000000,321.0800000000,0.0000000000,0.0000000000,2925.9100000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2017","41115121  ",팔달로2가,2930.9300000000,336.9900000000,0.0000000000,0.0000000000,3267.9200000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2018","41115121  ",팔달로2가,3234.4000000000,346.0100000000,0.0000000000,0.0000000000,3580.4100000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2019","41115121  ",팔달로2가,3109.3700000000,340.6800000000,0.0000000000,1250.5890000000,4700.6390000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2020","41115121  ",팔달로2가,2690.4400000000,332.3000000000,0.0000000000,1062.8270000000,4085.5670000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2021","41115121  ",팔달로2가,2611.3000000000,316.1300000000,0.0000000000,1114.1320000000,4041.5620000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
"2022","41115121  ",팔달로2가,2710.0900000000,0.0000000000,0.0000000000,1119.2350000000,3829.3250000000,system,2025-06-11 17:18:37.989,system,2025-06-11 17:18:37.989
