"cmpttn_yr","admdst_cd","admdst_se_cd","admdst_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2018","4127300000",ADM003,단원구,3165001.8900000000,825504.8400000000,38750.1300000000,0.0000000000,4029256.8600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4128100000",ADM003,덕양구,719822.0200000000,243785.8000000000,89620.3100000000,0.0000000000,1053228.1300000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4128500000",ADM003,일산동구,829051.8500000000,175382.4800000000,91664.4400000000,0.0000000000,1096098.7700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4128700000",ADM003,일산서구,506887.8700000000,147628.0700000000,87304.5800000000,0.0000000000,741820.5200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4129000000",ADM003,"",144396.5400000000,45443.1900000000,11783.9000000000,0.0000000000,201623.6300000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4131000000",ADM003,"",339459.4400000000,183011.7800000000,6191.6700000000,0.0000000000,528662.8900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4136000000",ADM003,"",1199257.3900000000,554925.2200000000,22715.4400000000,0.0000000000,1776898.0500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4137000000",ADM003,"",565071.8400000000,157880.4800000000,33004.3300000000,0.0000000000,755956.6500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4139000000",ADM003,"",1843770.3300000000,669853.3100000000,22833.2600000000,0.0000000000,2536456.9000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4141000000",ADM003,"",571511.0100000000,225732.2000000000,54802.1000000000,0.0000000000,852045.3100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4143000000",ADM003,"",318067.0000000000,103228.6600000000,17883.6000000000,0.0000000000,439179.2600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4145000000",ADM003,"",432119.3000000000,162190.2300000000,31616.9000000000,0.0000000000,625926.4300000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4146100000",ADM003,처인구,1042018.7100000000,292665.9800000000,0.0000000000,0.0000000000,1334684.6900000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4146300000",ADM003,기흥구,1307082.9600000000,403158.8900000000,100238.9500000000,0.0000000000,1810480.8000000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4146500000",ADM003,수지구,547958.6500000000,96447.2200000000,112655.0400000000,0.0000000000,757060.9100000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4148000000",ADM003,"",1902276.9400000000,521803.1200000000,44052.8900000000,0.0000000000,2468132.9500000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4150000000",ADM003,"",3090770.5200000000,498415.5500000000,0.0000000000,0.0000000000,3589186.0700000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4155000000",ADM003,"",1246849.3400000000,253127.8400000000,0.0000000000,0.0000000000,1499977.1800000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4157000000",ADM003,"",1545465.2500000000,279905.3300000000,50751.6200000000,0.0000000000,1876122.2000000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4159000000",ADM003,"",8197515.1900000000,1258305.1200000000,139521.5400000000,0.0000000000,9595341.8500000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4161000000",ADM003,"",1113102.8400000000,339623.6700000000,0.0000000000,0.0000000000,1452726.5100000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4163000000",ADM003,"",870806.7700000000,287808.7600000000,13089.8300000000,0.0000000000,1171705.3600000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4165000000",ADM003,"",1082391.8800000000,98415.0200000000,0.0000000000,0.0000000000,1180806.9000000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4167000000",ADM003,"",559083.4900000000,120409.3300000000,0.0000000000,0.0000000000,679492.8200000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4180000000",ADM003,"",169366.3600000000,25978.6000000000,0.0000000000,0.0000000000,195344.9600000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4182000000",ADM003,"",266597.2900000000,23465.0000000000,0.0000000000,0.0000000000,290062.2900000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2018","4183000000",ADM003,"",383021.0700000000,34204.8100000000,0.0000000000,0.0000000000,417225.8800000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4111100000",ADM003,장안구,503641.8800000000,244132.8100000000,33024.3600000000,256248.8890000000,1037047.9390000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4111300000",ADM003,권선구,597152.2600000000,315549.5800000000,42801.4400000000,460255.7980000000,1415759.0780000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4111500000",ADM003,팔달구,423521.1600000000,196993.2400000000,10182.7400000000,189919.1530000000,820616.2930000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4111700000",ADM003,영통구,981825.4000000000,288577.0500000000,95685.2700000000,386420.6270000000,1752508.3470000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4113100000",ADM003,수정구,346810.5200000000,232082.5600000000,15900.4100000000,393459.9870000000,988253.4770000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4113300000",ADM003,중원구,525232.4900000000,239270.2200000000,7317.3500000000,257767.8660000000,1029587.9260000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4113500000",ADM003,분당구,1266132.6200000000,272522.1800000000,192562.4100000000,712729.3080000000,2443946.5180000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4115000000",ADM003,"",662509.6700000000,424266.7000000000,13853.4100000000,516710.3320000000,1617340.1120000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4117100000",ADM003,만안구,444070.9500000000,247131.6200000000,6020.3800000000,272861.7240000000,970084.6740000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4117300000",ADM003,동안구,701701.8500000000,160276.2100000000,68382.7000000000,285846.4130000000,1216207.1730000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4119200000",ADM003,원미구,1086120.6500000000,285585.7900000000,72478.2000000000,340840.8630000000,1785025.5030000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4119400000",ADM003,소사구,271866.6700000000,179971.0500000000,10504.4500000000,138863.3780000000,601205.5480000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4119600000",ADM003,오정구,515404.6800000000,252980.2000000000,4618.6300000000,229207.1990000000,1002210.7090000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4121000000",ADM003,"",534238.8400000000,324146.6500000000,17971.5800000000,338812.3680000000,1215169.4380000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4122000000",ADM003,"",2967208.0800000000,998588.8300000000,19899.0500000000,1382585.4010000000,5368281.3610000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4125000000",ADM003,"",249526.0300000000,125226.3300000000,0.0000000000,108191.3280000000,482943.6880000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4127100000",ADM003,상록구,557594.2200000000,363030.5900000000,21753.2700000000,544855.7420000000,1487233.8220000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4127300000",ADM003,단원구,3106847.1700000000,755251.3600000000,39430.7000000000,559712.5890000000,4461241.8190000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4128100000",ADM003,덕양구,711420.5000000000,231584.7500000000,87004.3900000000,835711.3180000000,1865720.9580000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4128500000",ADM003,일산동구,812400.5700000000,170514.1100000000,85772.4300000000,428777.2450000000,1497464.3550000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4128700000",ADM003,일산서구,503298.0200000000,140876.9000000000,83052.1700000000,339087.9580000000,1066315.0480000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4129000000",ADM003,"",139620.9000000000,43940.8300000000,11625.3200000000,143690.6560000000,338877.7060000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4131000000",ADM003,"",336575.8400000000,170652.2800000000,6952.7500000000,358642.3720000000,872823.2420000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4136000000",ADM003,"",1190055.7800000000,528487.8500000000,26734.3700000000,964088.4030000000,2709366.4030000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4137000000",ADM003,"",581222.6000000000,143828.5800000000,28091.9800000000,375091.5990000000,1128234.7590000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4139000000",ADM003,"",1814640.4500000000,651130.6900000000,32082.8800000000,1249274.6790000000,3747128.6990000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4141000000",ADM003,"",578033.2500000000,215893.5200000000,50840.8100000000,332731.8030000000,1177499.3830000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4143000000",ADM003,"",326511.0900000000,99390.2200000000,20423.1000000000,386754.8870000000,833079.2970000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4145000000",ADM003,"",435505.6200000000,161128.1900000000,40421.4500000000,455669.0240000000,1092724.2840000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4146100000",ADM003,처인구,1041112.8900000000,307965.5400000000,0.0000000000,739788.2320000000,2088866.6620000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4146300000",ADM003,기흥구,1300840.5700000000,386638.8800000000,98325.3000000000,808105.6990000000,2593910.4490000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4146500000",ADM003,수지구,550586.4100000000,93188.6500000000,109345.0600000000,291908.9250000000,1045029.0450000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4148000000",ADM003,"",1871955.4100000000,503587.2900000000,43997.2000000000,747509.0010000000,3167048.9010000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4150000000",ADM003,"",3195387.5000000000,505644.7500000000,0.0000000000,692144.3080000000,4393176.5580000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4155000000",ADM003,"",1259851.8400000000,262365.7000000000,0.0000000000,835597.6720000000,2357815.2120000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4157000000",ADM003,"",1532903.5600000000,287438.0800000000,51626.5800000000,772773.4470000000,2644741.6670000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4159000000",ADM003,"",8097957.2200000000,1141561.5200000000,150220.5600000000,2083239.8810000000,11472979.1810000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4161000000",ADM003,"",1088872.7800000000,338184.6700000000,0.0000000000,882045.1550000000,2309102.6050000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4163000000",ADM003,"",839830.5100000000,289952.6900000000,14422.0100000000,514877.0320000000,1659082.2420000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4165000000",ADM003,"",1044541.3800000000,96664.0900000000,0.0000000000,390542.3610000000,1531747.8310000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4167000000",ADM003,"",533500.6700000000,111947.1800000000,0.0000000000,509269.2370000000,1154717.0870000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4180000000",ADM003,"",167173.3700000000,25196.3900000000,0.0000000000,82730.8990000000,275100.6590000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4182000000",ADM003,"",256664.5300000000,25804.1500000000,0.0000000000,199187.6890000000,481656.3690000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2019","4183000000",ADM003,"",370268.2900000000,33918.6800000000,0.0000000000,257836.2700000000,662023.2400000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4111100000",ADM003,장안구,497069.5400000000,227208.3400000000,33461.8800000000,230916.0100000000,988655.7700000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4111300000",ADM003,권선구,598752.2300000000,296991.9900000000,44152.0900000000,409302.0030000000,1349198.3130000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4111500000",ADM003,팔달구,407128.2300000000,188988.9100000000,10841.2600000000,152615.1190000000,759573.5190000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4111700000",ADM003,영통구,988300.8500000000,274166.6600000000,99574.2200000000,366606.9810000000,1728648.7110000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4113100000",ADM003,수정구,348539.2800000000,225441.7100000000,19008.2000000000,410520.4280000000,1003509.6180000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4113300000",ADM003,중원구,523224.4100000000,236604.5800000000,7505.3300000000,245512.6590000000,1012846.9790000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4113500000",ADM003,분당구,1252333.5300000000,248225.2900000000,191509.6000000000,727721.7310000000,2419790.1510000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4115000000",ADM003,"",648591.3300000000,411923.9800000000,15448.3800000000,481209.4800000000,1557173.1700000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4117100000",ADM003,만안구,438892.6700000000,244380.8100000000,6124.1300000000,245003.2330000000,934400.8430000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4117300000",ADM003,동안구,741519.7000000000,153161.4400000000,69906.3100000000,258079.1950000000,1222666.6450000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4119200000",ADM003,원미구,1063045.4100000000,276584.5200000000,73049.3600000000,295203.8370000000,1707883.1270000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4119400000",ADM003,소사구,266941.0700000000,179615.9500000000,11886.8400000000,126130.3290000000,584574.1890000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4119600000",ADM003,오정구,509557.8100000000,232689.2600000000,4675.4800000000,212330.1880000000,959252.7380000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4121000000",ADM003,"",521365.1000000000,295063.3200000000,19391.2600000000,332925.9150000000,1168745.5950000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4122000000",ADM003,"",2922924.0200000000,1002395.8800000000,27642.9500000000,1246831.7510000000,5199794.6010000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4125000000",ADM003,"",239474.3300000000,113723.4400000000,0.0000000000,86641.7210000000,439839.4910000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4127100000",ADM003,상록구,540698.4500000000,345302.3500000000,25301.2100000000,470774.2930000000,1382076.3030000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4127300000",ADM003,단원구,3006157.4300000000,693325.1600000000,42088.6200000000,472662.0250000000,4214233.2350000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4128100000",ADM003,덕양구,714041.1600000000,233707.2800000000,93037.9300000000,836894.2530000000,1877680.6230000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4128500000",ADM003,일산동구,802087.8900000000,164677.3200000000,88324.0000000000,393098.5750000000,1448187.7850000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4128700000",ADM003,일산서구,489285.8900000000,134337.9600000000,83923.3500000000,295674.6980000000,1003221.8980000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4129000000",ADM003,"",123286.5300000000,40567.6600000000,13612.5500000000,147262.9690000000,324729.7090000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4131000000",ADM003,"",328053.1700000000,166131.6300000000,7125.1800000000,352963.0050000000,854272.9850000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4136000000",ADM003,"",1193970.0600000000,543731.9300000000,31622.3100000000,969949.6420000000,2739273.9420000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4137000000",ADM003,"",591025.0400000000,147451.7700000000,30241.7800000000,331908.9060000000,1100627.4960000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4139000000",ADM003,"",1784880.4500000000,638436.6900000000,39918.5200000000,1125058.8120000000,3588294.4720000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4141000000",ADM003,"",625486.1700000000,216449.9700000000,51558.1900000000,304602.1200000000,1198096.4500000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4143000000",ADM003,"",335103.0000000000,100476.7500000000,21560.1700000000,394111.2210000000,851251.1410000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4145000000",ADM003,"",440785.2700000000,158545.9300000000,49327.7800000000,471113.6880000000,1119772.6680000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4146100000",ADM003,처인구,1031570.5600000000,303944.6700000000,0.0000000000,748397.0950000000,2083912.3250000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4146300000",ADM003,기흥구,1306769.2600000000,387811.9100000000,100482.4600000000,792549.2810000000,2587612.9110000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4146500000",ADM003,수지구,557780.2200000000,87724.3500000000,116466.8000000000,296614.8810000000,1058586.2510000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4148000000",ADM003,"",1795174.8700000000,487631.1100000000,46648.9600000000,672815.9010000000,3002270.8410000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4150000000",ADM003,"",3271814.6300000000,490143.1400000000,0.0000000000,665581.2450000000,4427539.0150000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4155000000",ADM003,"",1275613.1600000000,267471.8400000000,0.0000000000,747434.2150000000,2290519.2150000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4157000000",ADM003,"",1551788.6500000000,287627.4000000000,56400.5700000000,741010.1860000000,2636826.8060000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4159000000",ADM003,"",8340880.4200000000,1282607.5000000000,160389.9600000000,2020879.9600000000,11804757.8400000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4161000000",ADM003,"",1090082.8100000000,348495.0200000000,0.0000000000,835029.7830000000,2273607.6130000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4163000000",ADM003,"",814361.9500000000,276519.9700000000,16265.5100000000,497359.5210000000,1604506.9510000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4165000000",ADM003,"",1018689.0600000000,100992.3700000000,0.0000000000,389243.6700000000,1508925.1000000000,system,2025-06-11 17:19:44.717,system,2025-06-11 17:19:44.717
"2020","4167000000",ADM003,"",526736.6200000000,104896.3700000000,0.0000000000,481987.2780000000,1113620.2680000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2020","4180000000",ADM003,"",157465.5900000000,27214.5000000000,0.0000000000,76921.9330000000,261602.0230000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2020","4182000000",ADM003,"",251780.9300000000,27260.3200000000,0.0000000000,197331.2270000000,476372.4770000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2020","4183000000",ADM003,"",366481.7700000000,34556.9200000000,0.0000000000,268513.1430000000,669551.8330000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4111100000",ADM003,장안구,518118.9200000000,229659.2000000000,34190.2800000000,248577.9480000000,1030546.3480000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4111300000",ADM003,권선구,627187.0700000000,298502.9600000000,43501.0600000000,422805.4460000000,1391996.5360000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4111500000",ADM003,팔달구,422436.8900000000,191979.4500000000,12637.6000000000,157368.5480000000,784422.4880000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4111700000",ADM003,영통구,1043175.5400000000,285090.7900000000,103565.5200000000,375172.4840000000,1807004.3340000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4113100000",ADM003,수정구,357709.5500000000,230179.1900000000,23019.5500000000,407821.4540000000,1018729.7440000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4113300000",ADM003,중원구,542587.9500000000,238318.2500000000,7563.6900000000,250663.6480000000,1039133.5380000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4113500000",ADM003,분당구,1304399.9700000000,241263.2300000000,195299.6900000000,746093.2400000000,2487056.1300000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4115000000",ADM003,"",661626.5600000000,424166.8800000000,16465.2600000000,504243.0040000000,1606501.7040000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4117100000",ADM003,만안구,453063.1700000000,246132.6500000000,6013.4700000000,247722.1750000000,952931.4650000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4117300000",ADM003,동안구,829373.5600000000,151147.4800000000,70447.3700000000,264418.9070000000,1315387.3170000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4119200000",ADM003,원미구,1095837.9000000000,275348.3900000000,73258.1900000000,295214.7820000000,1739659.2620000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4119400000",ADM003,소사구,277216.1200000000,182974.4100000000,12130.1100000000,127817.7510000000,600138.3910000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4119600000",ADM003,오정구,525274.1800000000,235743.7000000000,4662.6800000000,220705.6450000000,986386.2050000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4121000000",ADM003,"",551091.4200000000,289724.6300000000,20416.8200000000,335513.8740000000,1196746.7440000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4122000000",ADM003,"",3090649.4300000000,1027101.3200000000,32297.5700000000,1319994.2780000000,5470042.5980000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4125000000",ADM003,"",243097.0700000000,119962.0800000000,0.0000000000,88589.5890000000,451648.7390000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4127100000",ADM003,상록구,554350.1900000000,343768.8400000000,25379.9800000000,480758.5690000000,1404257.5790000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4127300000",ADM003,단원구,3029334.8800000000,725136.8300000000,43050.6100000000,473579.9920000000,4271102.3120000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4128100000",ADM003,덕양구,757819.0000000000,241466.8300000000,98968.7300000000,859280.6860000000,1957535.2460000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4128500000",ADM003,일산동구,843175.4500000000,163975.2100000000,90766.4600000000,415055.7850000000,1512972.9050000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4128700000",ADM003,일산서구,505947.0900000000,131373.2300000000,84621.8800000000,289975.9220000000,1011918.1220000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4129000000",ADM003,"",130910.8200000000,41382.9500000000,16047.2300000000,146825.5010000000,335166.5010000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4131000000",ADM003,"",332532.5700000000,169828.9700000000,7037.3700000000,370517.0820000000,879915.9920000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4136000000",ADM003,"",1250500.7400000000,573810.8800000000,35244.5500000000,1012890.3590000000,2872446.5290000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4137000000",ADM003,"",617602.4900000000,155778.8000000000,29617.9800000000,346355.7020000000,1149354.9720000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4139000000",ADM003,"",1869897.0400000000,648881.3800000000,45793.3400000000,1164375.4920000000,3728947.2520000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4141000000",ADM003,"",650349.5600000000,214652.1900000000,51394.5000000000,313673.7140000000,1230069.9640000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4143000000",ADM003,"",353282.1800000000,105488.7500000000,21630.1200000000,404062.4310000000,884463.4810000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4145000000",ADM003,"",465272.8900000000,160543.6600000000,56356.7500000000,498564.9440000000,1180738.2440000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4146100000",ADM003,처인구,1071790.9600000000,312279.9900000000,0.0000000000,812217.2150000000,2196288.1650000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4146300000",ADM003,기흥구,1351891.9800000000,390989.3500000000,101428.2600000000,827817.8830000000,2672127.4730000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4146500000",ADM003,수지구,583397.8600000000,101845.6100000000,116766.5500000000,309486.7170000000,1111496.7370000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4148000000",ADM003,"",1875410.3200000000,537623.5100000000,50824.5300000000,727103.6340000000,3190961.9940000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4150000000",ADM003,"",3445454.0900000000,565948.3500000000,0.0000000000,719885.1130000000,4731287.5530000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4155000000",ADM003,"",1338701.3300000000,280225.6800000000,0.0000000000,801434.4780000000,2420361.4880000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
