"objectid","shape","crtr_ymd","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt","grnd_rftp_se_cd"
1737,,"2025    ","41271114  ",장상동,"41271",안산시 상록구,"41270",안산시,3931921.2442779500,2927000.000000000,system,2025-07-15 22:18:29.189,system,2025-07-15 22:18:29.189,GRF002
1738,,"2025    ","41271115  ",장하동,"41271",안산시 상록구,"41270",안산시,2486390.0432128900,1857300.000000000,system,2025-07-15 22:18:39.698,system,2025-07-15 22:18:39.698,GRF002
1739,,"2025    ","41273101  ",고잔동,"41273",안산시 단원구,"41270",안산시,6889080.7868499800,5120600.000000000,system,2025-07-15 22:18:51.989,system,2025-07-15 22:18:51.989,GRF002
1740,,"2025    ","41273102  ",와동,"41273",안산시 단원구,"41270",안산시,3710715.7344818100,2770300.000000000,system,2025-07-15 22:19:03.480,system,2025-07-15 22:19:03.480,GRF002
1741,,"2025    ","41273103  ",신길동,"41273",안산시 단원구,"41270",안산시,8105168.5548858600,6039100.000000000,system,2025-07-15 22:19:18.429,system,2025-07-15 22:19:18.429,GRF002
1742,,"2025    ","41273104  ",성곡동,"41273",안산시 단원구,"41270",안산시,6564623.2123413100,4872400.000000000,system,2025-07-15 22:19:31.851,system,2025-07-15 22:19:31.851,GRF002
1743,,"2025    ","41480114  ",당하동,"41480",파주시,"41480",파주시,2088226.4049224900,1585400.000000000,system,2025-07-15 22:19:42.198,system,2025-07-15 22:19:42.198,GRF002
1744,,"2025    ","41273105  ",원시동,"41273",안산시 단원구,"41270",안산시,3720969.3984375000,2776400.000000000,system,2025-07-15 22:19:54.467,system,2025-07-15 22:19:54.467,GRF002
1745,,"2025    ","41480115  ",문발동,"41480",파주시,"41480",파주시,6811394.3390045200,5108500.000000000,system,2025-07-15 22:20:11.341,system,2025-07-15 22:20:11.341,GRF002
1746,,"2025    ","41273106  ",목내동,"41273",안산시 단원구,"41270",안산시,2811543.4598541300,2094600.000000000,system,2025-07-15 22:20:22.549,system,2025-07-15 22:20:22.549,GRF002
1747,,"2025    ","41480117  ",목동동,"41480",파주시,"41480",파주시,3805621.6371612500,2880900.000000000,system,2025-07-15 22:20:32.908,system,2025-07-15 22:20:32.908,GRF002
1748,,"2025    ","41273107  ",초지동,"41273",안산시 단원구,"41270",안산시,7525511.0492095900,5618000.000000000,system,2025-07-15 22:20:48.018,system,2025-07-15 22:20:48.018,GRF002
1749,,"2025    ","41273108  ",원곡동,"41273",안산시 단원구,"41270",안산시,3100640.2778320300,2311500.000000000,system,2025-07-15 22:21:00.007,system,2025-07-15 22:21:00.007,GRF002
1750,,"2025    ","41273109  ",선부동,"41273",안산시 단원구,"41270",안산시,6850045.8066711400,5117000.000000000,system,2025-07-15 22:21:14.753,system,2025-07-15 22:21:14.753,GRF002
1751,,"2025    ","41273110  ",대부동동,"41273",안산시 단원구,"41270",안산시,14531081.3312378000,10484100.000000000,system,2025-07-15 22:24:27.549,system,2025-07-15 22:24:27.549,GRF002
1752,,"2025    ","41273111  ",대부북동,"41273",안산시 단원구,"41270",안산시,14663939.4136963000,10582200.000000000,system,2025-07-15 22:26:17.922,system,2025-07-15 22:26:17.922,GRF002
1753,,"2025    ","41273112  ",대부남동,"41273",안산시 단원구,"41270",안산시,19755673.8412170000,14004500.000000000,system,2025-07-15 22:28:34.675,system,2025-07-15 22:28:34.675,GRF002
1754,,"2025    ","41273113  ",선감동,"41273",안산시 단원구,"41270",안산시,6327096.3715667700,4574600.000000000,system,2025-07-15 22:29:42.650,system,2025-07-15 22:29:42.650,GRF002
1755,,"2025    ","41273114  ",풍도동,"41273",안산시 단원구,"41270",안산시,2843313.1958313000,1998000.000000000,system,2025-07-15 22:30:12.795,system,2025-07-15 22:30:12.795,GRF002
1756,,"2025    ","41273115  ",화정동,"41273",안산시 단원구,"41270",안산시,3939549.0190734900,2941300.000000000,system,2025-07-15 22:30:24.197,system,2025-07-15 22:30:24.197,GRF002
1757,,"2025    ","41281101  ",주교동,"41281",고양시 덕양구,"41280",고양시,6746313.0124511700,5066500.000000000,system,2025-07-15 22:30:41.047,system,2025-07-15 22:30:41.047,GRF002
1758,,"2025    ","41281102  ",원당동,"41281",고양시 덕양구,"41280",고양시,10698439.3509216000,8100800.000000000,system,2025-07-15 22:30:59.633,system,2025-07-15 22:30:59.633,GRF002
1759,,"2025    ","41281103  ",신원동,"41281",고양시 덕양구,"41280",고양시,5462088.5574188200,4148000.000000000,system,2025-07-15 22:31:13.563,system,2025-07-15 22:31:13.563,GRF002
1760,,"2025    ","41281104  ",원흥동,"41281",고양시 덕양구,"41280",고양시,4558595.9320373500,3444500.000000000,system,2025-07-15 22:31:27.074,system,2025-07-15 22:31:27.074,GRF002
1761,,"2025    ","41281105  ",도내동,"41281",고양시 덕양구,"41280",고양시,5974437.4069824200,4492200.000000000,system,2025-07-15 22:31:39.852,system,2025-07-15 22:31:39.852,GRF002
1762,,"2025    ","41281106  ",성사동,"41281",고양시 덕양구,"41280",고양시,7753117.1807708700,5845800.000000000,system,2025-07-15 22:31:58.767,system,2025-07-15 22:31:58.767,GRF002
1763,,"2025    ","41281107  ",북한동,"41281",고양시 덕양구,"41280",고양시,8826712.7850494400,6755600.000000000,system,2025-07-15 22:32:12.618,system,2025-07-15 22:32:12.618,GRF002
1764,,"2025    ","41281108  ",효자동,"41281",고양시 덕양구,"41280",고양시,11418458.3293457000,8808600.000000000,system,2025-07-15 22:32:25.897,system,2025-07-15 22:32:25.897,GRF002
1765,,"2025    ","41281109  ",지축동,"41281",고양시 덕양구,"41280",고양시,13275617.3961487000,10140900.000000000,system,2025-07-15 22:32:51.115,system,2025-07-15 22:32:51.115,GRF002
1766,,"2025    ","41281110  ",오금동,"41281",고양시 덕양구,"41280",고양시,6126448.0578613300,4651900.000000000,system,2025-07-15 22:33:05.005,system,2025-07-15 22:33:05.005,GRF002
1767,,"2025    ","41281111  ",삼송동,"41281",고양시 덕양구,"41280",고양시,2451958.3750305200,1846700.000000000,system,2025-07-15 22:33:17.079,system,2025-07-15 22:33:17.079,GRF002
1768,,"2025    ","41281112  ",동산동,"41281",고양시 덕양구,"41280",고양시,4647625.5303039600,3497900.000000000,system,2025-07-15 22:33:28.612,system,2025-07-15 22:33:28.612,GRF002
1769,,"2025    ","41281113  ",용두동,"41281",고양시 덕양구,"41280",고양시,9309270.3945465100,6991800.000000000,system,2025-07-15 22:33:43.946,system,2025-07-15 22:33:43.946,GRF002
1770,,"2025    ","41281114  ",벽제동,"41281",고양시 덕양구,"41280",고양시,13320133.2794952000,10102500.000000000,system,2025-07-15 22:34:12.291,system,2025-07-15 22:34:12.291,GRF002
1771,,"2025    ","41281115  ",선유동,"41281",고양시 덕양구,"41280",고양시,5890326.2618103000,4464300.000000000,system,2025-07-15 22:34:26.047,system,2025-07-15 22:34:26.047,GRF002
1772,,"2025    ","41281116  ",고양동,"41281",고양시 덕양구,"41280",고양시,2374824.1969909700,1796700.000000000,system,2025-07-15 22:34:38.155,system,2025-07-15 22:34:38.155,GRF002
1773,,"2025    ","41281117  ",대자동,"41281",고양시 덕양구,"41280",고양시,14660731.4387360000,11099600.000000000,system,2025-07-15 22:35:07.274,system,2025-07-15 22:35:07.274,GRF002
1774,,"2025    ","41281118  ",관산동,"41281",고양시 덕양구,"41280",고양시,7654663.1247253400,5781800.000000000,system,2025-07-15 22:35:19.991,system,2025-07-15 22:35:19.991,GRF002
1775,,"2025    ","41281119  ",내유동,"41281",고양시 덕양구,"41280",고양시,7261284.2157745400,5487400.000000000,system,2025-07-15 22:35:33.174,system,2025-07-15 22:35:33.174,GRF002
1776,,"2025    ","41281120  ",토당동,"41281",고양시 덕양구,"41280",고양시,5319621.9130706800,3958300.000000000,system,2025-07-15 22:35:46.238,system,2025-07-15 22:35:46.238,GRF002
1777,,"2025    ","41281121  ",내곡동,"41281",고양시 덕양구,"41280",고양시,2641324.5148315400,1971000.000000000,system,2025-07-15 22:35:58.815,system,2025-07-15 22:35:58.815,GRF002
1778,,"2025    ","41281122  ",대장동,"41281",고양시 덕양구,"41280",고양시,3055124.6885681200,2282400.000000000,system,2025-07-15 22:36:12.187,system,2025-07-15 22:36:12.187,GRF002
1779,,"2025    ","41281123  ",화정동,"41281",고양시 덕양구,"41280",고양시,5063637.9930877700,3801500.000000000,system,2025-07-15 22:36:25.078,system,2025-07-15 22:36:25.078,GRF002
1780,,"2025    ","41281124  ",강매동,"41281",고양시 덕양구,"41280",고양시,4238019.6266784700,3147000.000000000,system,2025-07-15 22:36:36.889,system,2025-07-15 22:36:36.889,GRF002
1781,,"2025    ","41281125  ",행주내동,"41281",고양시 덕양구,"41280",고양시,2610725.5431518600,1934200.000000000,system,2025-07-15 22:36:48.346,system,2025-07-15 22:36:48.346,GRF002
1782,,"2025    ","41281126  ",행주외동,"41281",고양시 덕양구,"41280",고양시,4605342.9130249000,3428200.000000000,system,2025-07-15 22:37:00.021,system,2025-07-15 22:37:00.021,GRF002
1783,,"2025    ","41281127  ",신평동,"41281",고양시 덕양구,"41280",고양시,5988817.5324401900,4459700.000000000,system,2025-07-15 22:37:10.822,system,2025-07-15 22:37:10.822,GRF002
1784,,"2025    ","41370109  ",은계동,"41370",오산시,"41370",오산시,638368.1523132320,482200.000000000,system,2025-07-15 22:37:20.980,system,2025-07-15 22:37:20.980,GRF002
1785,,"2025    ","41281128  ",행신동,"41281",고양시 덕양구,"41280",고양시,4175733.6311035200,3127300.000000000,system,2025-07-15 22:37:33.012,system,2025-07-15 22:37:33.012,GRF002
1786,,"2025    ","41281129  ",화전동,"41281",고양시 덕양구,"41280",고양시,5943056.4340820300,4444000.000000000,system,2025-07-15 22:37:45.124,system,2025-07-15 22:37:45.124,GRF002
1787,,"2025    ","41281130  ",현천동,"41281",고양시 덕양구,"41280",고양시,7948746.7675170900,5918200.000000000,system,2025-07-15 22:38:00.660,system,2025-07-15 22:38:00.660,GRF002
1788,,"2025    ","41281131  ",덕은동,"41281",고양시 덕양구,"41280",고양시,5188567.9132995600,3865900.000000000,system,2025-07-15 22:38:13.802,system,2025-07-15 22:38:13.802,GRF002
1789,,"2025    ","41281132  ",향동동,"41281",고양시 덕양구,"41280",고양시,4099473.6503753700,3070700.000000000,system,2025-07-15 22:38:25.152,system,2025-07-15 22:38:25.152,GRF002
1790,,"2025    ","41285101  ",식사동,"41285",고양시 일산동구,"41280",고양시,8276220.3874969500,6234400.000000000,system,2025-07-15 22:38:44.701,system,2025-07-15 22:38:44.701,GRF002
1791,,"2025    ","41370119  ",탑동,"41370",오산시,"41370",오산시,819906.7380828860,617700.000000000,system,2025-07-15 22:38:54.833,system,2025-07-15 22:38:54.833,GRF002
1792,,"2025    ","41285102  ",중산동,"41285",고양시 일산동구,"41280",고양시,3299310.5647277800,2488100.000000000,system,2025-07-15 22:39:05.638,system,2025-07-15 22:39:05.638,GRF002
1793,,"2025    ","41285103  ",정발산동,"41285",고양시 일산동구,"41280",고양시,1466414.0850067100,1099600.000000000,system,2025-07-15 22:39:15.889,system,2025-07-15 22:39:15.889,GRF002
1794,,"2025    ","41285104  ",장항동,"41285",고양시 일산동구,"41280",고양시,13689771.7769318000,10173200.000000000,system,2025-07-15 22:39:29.571,system,2025-07-15 22:39:29.571,GRF002
1795,,"2025    ","41285105  ",마두동,"41285",고양시 일산동구,"41280",고양시,3251865.3160858200,2433400.000000000,system,2025-07-15 22:39:39.830,system,2025-07-15 22:39:39.830,GRF002
1796,,"2025    ","41285106  ",백석동,"41285",고양시 일산동구,"41280",고양시,4557529.3003692600,3386300.000000000,system,2025-07-15 22:39:55.108,system,2025-07-15 22:39:55.108,GRF002
1797,,"2025    ","41285107  ",풍동,"41285",고양시 일산동구,"41280",고양시,4354336.2892608600,3277700.000000000,system,2025-07-15 22:40:10.260,system,2025-07-15 22:40:10.260,GRF002
1798,,"2025    ","41285108  ",산황동,"41285",고양시 일산동구,"41280",고양시,2357899.2564392100,1767200.000000000,system,2025-07-15 22:40:21.215,system,2025-07-15 22:40:21.215,GRF002
1799,,"2025    ","41285109  ",사리현동,"41285",고양시 일산동구,"41280",고양시,5496955.4189910900,4153400.000000000,system,2025-07-15 22:40:35.474,system,2025-07-15 22:40:35.474,GRF002
1800,,"2025    ","41285110  ",지영동,"41285",고양시 일산동구,"41280",고양시,3875225.9787292500,2931500.000000000,system,2025-07-15 22:40:47.660,system,2025-07-15 22:40:47.660,GRF002
1801,,"2025    ","41285112  ",문봉동,"41285",고양시 일산동구,"41280",고양시,3380621.4708099400,2547000.000000000,system,2025-07-15 22:41:00.186,system,2025-07-15 22:41:00.186,GRF002
1802,,"2025    ","41285113  ",성석동,"41285",고양시 일산동구,"41280",고양시,11441987.8720398000,8633200.000000000,system,2025-07-15 22:41:20.365,system,2025-07-15 22:41:20.365,GRF002
1803,,"2025    ","41287101  ",일산동,"41287",고양시 일산서구,"41280",고양시,2843416.7295532200,2129800.000000000,system,2025-07-15 22:41:31.318,system,2025-07-15 22:41:31.318,GRF002
1804,,"2025    ","41287102  ",주엽동,"41287",고양시 일산서구,"41280",고양시,2182851.6840667700,1630300.000000000,system,2025-07-15 22:41:41.409,system,2025-07-15 22:41:41.409,GRF002
1805,,"2025    ","41287103  ",탄현동,"41287",고양시 일산서구,"41280",고양시,2561013.5486145000,1923900.000000000,system,2025-07-15 22:41:51.942,system,2025-07-15 22:41:51.942,GRF002
1806,,"2025    ","41390117  ",화정동,"41390",시흥시,"41390",시흥시,666939.8841247560,497000.000000000,system,2025-07-15 22:42:01.907,system,2025-07-15 22:42:01.907,GRF002
1807,,"2025    ","41287104  ",대화동,"41287",고양시 일산서구,"41280",고양시,10515322.2808685000,7849800.000000000,system,2025-07-15 22:42:19.079,system,2025-07-15 22:42:19.079,GRF002
1808,,"2025    ","41287105  ",덕이동,"41287",고양시 일산서구,"41280",고양시,6312408.2503509500,4739000.000000000,system,2025-07-15 22:42:31.724,system,2025-07-15 22:42:31.724,GRF002
1809,,"2025    ","41287106  ",가좌동,"41287",고양시 일산서구,"41280",고양시,3887063.2474517800,2919700.000000000,system,2025-07-15 22:42:43.368,system,2025-07-15 22:42:43.368,GRF002
1810,,"2025    ","41287107  ",구산동,"41287",고양시 일산서구,"41280",고양시,11584730.9757080000,8647400.000000000,system,2025-07-15 22:43:01.158,system,2025-07-15 22:43:01.158,GRF002
1811,,"2025    ","41287108  ",법곳동,"41287",고양시 일산서구,"41280",고양시,9883946.8597412100,7335600.000000000,system,2025-07-15 22:43:16.673,system,2025-07-15 22:43:16.673,GRF002
1812,,"2025    ","41290102  ",문원동,"41290",과천시,"41290",과천시,4558080.8334655800,3428800.000000000,system,2025-07-15 22:43:28.256,system,2025-07-15 22:43:28.256,GRF002
1813,,"2025    ","41290103  ",갈현동,"41290",과천시,"41290",과천시,5282198.2361908000,3990700.000000000,system,2025-07-15 22:43:47.230,system,2025-07-15 22:43:47.230,GRF002
1814,,"2025    ","41390120  ",하상동,"41390",시흥시,"41390",시흥시,1797616.2669067400,1335000.000000000,system,2025-07-15 22:43:57.650,system,2025-07-15 22:43:57.650,GRF002
1815,,"2025    ","41290104  ",막계동,"41290",과천시,"41290",과천시,11845159.0024719000,8914400.000000000,system,2025-07-15 22:44:14.178,system,2025-07-15 22:44:14.178,GRF002
1816,,"2025    ","41290105  ",과천동,"41290",과천시,"41290",과천시,7928158.2307891800,5929000.000000000,system,2025-07-15 22:44:29.575,system,2025-07-15 22:44:29.575,GRF002
1817,,"2025    ","41290106  ",주암동,"41290",과천시,"41290",과천시,5659191.1625824000,4244300.000000000,system,2025-07-15 22:44:42.815,system,2025-07-15 22:44:42.815,GRF002
1818,,"2025    ","41390133  ",죽율동,"41390",시흥시,"41390",시흥시,2356724.1911468500,1759700.000000000,system,2025-07-15 22:44:53.766,system,2025-07-15 22:44:53.766,GRF002
1819,,"2025    ","41310101  ",갈매동,"41310",구리시,"41310",구리시,4733036.9623870800,3584900.000000000,system,2025-07-15 22:45:05.550,system,2025-07-15 22:45:05.550,GRF002
1820,,"2025    ","41390135  ",배곧동,"41390",시흥시,"41390",시흥시,5727285.6157684300,4280500.000000000,system,2025-07-15 22:45:16.971,system,2025-07-15 22:45:16.971,GRF002
1821,,"2025    ","41310102  ",사노동,"41310",구리시,"41310",구리시,4000019.4433441200,3049100.000000000,system,2025-07-15 22:45:27.796,system,2025-07-15 22:45:27.796,GRF002
1822,,"2025    ","41410102  ",당정동,"41410",군포시,"41410",군포시,2830223.5996398900,2116200.000000000,system,2025-07-15 22:45:41.477,system,2025-07-15 22:45:41.477,GRF002
1823,,"2025    ","41410103  ",부곡동,"41410",군포시,"41410",군포시,4904222.6944427500,3667800.000000000,system,2025-07-15 22:45:55.019,system,2025-07-15 22:45:55.019,GRF002
1824,,"2025    ","41410104  ",산본동,"41410",군포시,"41410",군포시,10892477.7923279000,8147800.000000000,system,2025-07-15 22:46:10.711,system,2025-07-15 22:46:10.711,GRF002
1825,,"2025    ","41480119  ",서패동,"41480",파주시,"41480",파주시,1650883.4938812300,1237500.000000000,system,2025-07-15 22:46:20.818,system,2025-07-15 22:46:20.818,GRF002
1826,,"2025    ","41310103  ",인창동,"41310",구리시,"41310",구리시,7621318.3836822500,5755000.000000000,system,2025-07-15 22:46:33.433,system,2025-07-15 22:46:33.433,GRF002
1827,,"2025    ","41310104  ",교문동,"41310",구리시,"41310",구리시,7125368.4754333500,5342900.000000000,system,2025-07-15 22:46:46.127,system,2025-07-15 22:46:46.127,GRF002
